2320	152.346
2330	155.77
2340	157.79
2350	158.364
2360	158.275
2370	158.268
2380	158.669
2390	159.423
2400	160.314
2410	161.156
2420	161.88
2430	162.517
2440	163.131
2450	163.767
2460	164.435
2470	165.123
2480	165.813
2490	166.495
2500	167.169
2510	167.839
2520	168.509
2530	169.182
2540	169.857
2550	170.532
2560	171.207
2570	171.882
2580	172.556
2590	173.229
2600	173.903
2610	174.578
2620	175.252
2630	175.926
2640	176.601
2650	177.275
2660	177.949
2670	178.623
2680	179.297
2690	179.972
2700	180.646
2710	181.32
2720	181.994
2730	182.669
2740	183.343
2750	184.017
2760	184.691
2770	185.366
2780	186.04
2790	186.714
2800	187.388
2810	188.063
2820	188.737
2830	189.411
2840	190.086
2850	190.76
2860	191.434
2870	192.108
2880	192.783
2890	193.457
2900	194.131
2910	194.805
2920	195.48
2930	196.154
2940	196.828
2950	197.503
2960	198.177
2970	198.851
2980	199.525
2990	200.2
3000	200.874
3010	201.211
3020	201.38
3030	201.464
3040	201.506
3050	201.527
3060	201.538
3070	201.543
3080	201.546
3090	201.547
3100	201.548
3110	201.548
3120	201.548
3130	201.548
3140	201.549
3150	201.549
3160	201.549
3170	201.549
3180	201.549
3190	201.549
3200	201.549
3210	201.549
3220	201.549
3230	201.549
3240	201.549
3250	201.549
3260	201.549
3270	201.549
3280	201.549
3290	201.549
3300	201.549
3310	201.549
3320	201.549
3330	201.549
3340	201.549
3350	201.549
3360	201.549
3370	201.549
3380	201.549
3390	201.549
3400	201.549
3410	201.549
3420	201.549
3430	201.549
3440	201.549
3450	201.549
3460	201.549
3470	201.549
3480	201.549
3490	201.549
3500	201.549
3510	201.549
3520	201.549
3530	201.549
3540	201.549
3550	201.549
3560	201.549
3570	201.549
3580	201.549
3590	201.549
3600	201.549
3610	201.549
3620	201.549
3630	201.549
3640	201.549
3650	201.549
3660	201.549
3670	201.549
3680	201.549
3690	201.549
3700	201.549
3710	201.549
3720	201.549
3730	201.549
3740	201.549
3750	201.549
3760	201.549
3770	201.549
3780	201.549
3790	201.549
3800	201.549
3810	201.549
3820	201.549
3830	201.549
3840	201.549
3850	201.549
3860	201.549
3870	201.549
3880	201.549
3890	201.549
3900	201.549
3910	201.549
3920	201.549
3930	201.549
3940	201.549
3950	201.549
3960	201.549
3970	201.549
3980	201.549
3990	201.549
4000	201.549
4010	201.549
4020	201.549
4030	201.549
4040	201.549
4050	201.549
4060	201.549
4070	201.549
4080	201.549
4090	201.549
4100	201.549
4110	201.549
4120	201.549
4130	201.549
4140	201.549
4150	201.549
4160	201.549
4170	201.549
4180	201.549
4190	201.549
4200	201.549
4210	201.549
4220	201.549
4230	201.549
4240	201.549
4250	201.549
4260	201.549
4270	201.549
4280	201.549
4290	201.549
4300	201.549
4310	201.549
4320	201.549
4330	201.549
4340	201.549
4350	201.549
4360	201.549
4370	201.549
4380	201.549
4390	201.549
4400	201.549
4410	201.549
4420	201.549
4430	201.549
4440	201.549
4450	201.549
4460	201.549
4470	201.549
4480	201.549
4490	201.549
4500	201.549
4510	201.549
4520	201.549
4530	201.549
4540	201.549
4550	201.549
4560	201.549
4570	201.549
4580	201.549
4590	201.549
4600	201.549
4610	201.549
4620	201.549
4630	201.549
4640	201.549
4650	201.549
4660	201.549
4670	201.549
4680	201.549
4690	201.549
4700	201.549
4710	201.549
4720	201.549
4730	201.549
4740	201.549
4750	201.549
4760	201.549
4770	201.549
4780	201.549
4790	201.549
4800	201.549
4810	201.549
4820	201.549
4830	201.549
4840	201.549
4850	201.549
4860	201.549
4870	201.549
4880	201.549
4890	201.549
4900	201.549
4910	201.549
4920	201.549
4930	201.549
4940	201.549
4950	201.549
4960	201.549
4970	201.549
4980	201.549
4990	201.549
5000	201.549
5010	201.549
5020	201.549
5030	201.549
5040	201.549
5050	201.549
5060	201.549
5070	201.549
5080	201.549
5090	201.549
5100	201.549
5110	201.549
5120	201.549
5130	201.549
5140	201.549
5150	201.549
5160	201.549
5170	201.549
5180	201.549
5190	201.549
5200	201.549
5210	201.549
5220	201.549
5230	201.549
5240	201.549
5250	201.549
5260	201.549
5270	201.549
5280	201.549
5290	201.549
5300	201.549
5310	201.549
5320	201.549
5330	201.549
5340	201.549
5350	201.549
5360	201.549
5370	201.549
5380	201.549
5390	201.549
5400	201.549
5410	201.549
5420	201.549
5430	201.549
5440	201.549
5450	201.549
5460	201.549
5470	201.549
5480	201.549
5490	201.549
5500	201.549
